"participant","session","gender","age","SOA","Orientierung","stimulus","response","correct","Rating","rt","rating","rating3"
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.328145265888,2.17423803022,2,2
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.571435111009,1.88259114637,4,2
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,0.380941481651,2.19921730639,4,2
6,1,"w",21,33.3,90,"waagrecht","senkrecht",0,-0.515648126955,1.99925253049,2,2
6,1,"w",21,66.7,90,"waagrecht","senkrecht",0,0.428580148013,2.07450955734,4,2
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.0952315556573,1.91619615653,3,2
6,1,"w",21,33.3,90,"waagrecht","senkrecht",0,-0.500022888533,2.02425009239,2,2
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.666651407645,1.84114380158,5,3
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.896818493935,1.95758062405,5,3
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,1,2.82893181795,5,3
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,0.722224765393,2.0909285432,5,3
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,-0.429709315633,2.29090133916,2,2
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.269825284199,1.80757985412,4,2
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,0.976165407797,1.94924810342,5,3
6,1,"w",21,33.3,90,"waagrecht","senkrecht",0,-0.484397650111,1.90752647261,2,2
6,1,"w",21,33.3,90,"waagrecht","senkrecht",0,-1,3.06607053033,1,1
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-1,1.71616850337,1,1
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,1.96615823769,5,3
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,-0.640650034333,2.24922429988,1,1
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,0.801571679255,2.39091917577,5,3
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,0.809506370642,1.71592341036,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,1.89094323595,5,3
6,1,"w",21,33.3,90,"waagrecht","senkrecht",0,1,2.53253224705,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,1.64116298557,5,3
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-0.992217898833,2.76591275972,1,1
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.674586099031,2.60778382027,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,2.35758075237,5,3
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,-0.914091706722,2.77412818749,1,1
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,0.230151827268,2.06613308679,4,2
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,-1,2.18253430019,1,1
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.658716716258,1.90758967068,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,1.8409971949,5,3
6,1,"w",21,8.3,0,"senkrecht","senkrecht",1,-1,2.92418156901,1,1
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.53966582742,2.00758697594,4,2
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.4765850309,2.45755528066,2,2
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,0.119035629816,2.07424297058,3,2
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-0.867215991455,2.1659202665,1,1
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,1,2.02446278436,5,3
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,-0.835965514611,2.00756676539,1,1
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-1,2.21588395167,1,1
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.888883802548,2.61611088726,5,3
6,1,"w",21,16.7,0,"senkrecht","waagrecht",0,-0.914091706722,1.95759249374,1,1
6,1,"w",21,33.3,90,"waagrecht","waagrecht",1,-0.914091706722,2.01617196803,1,1
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.571435111009,1.89926164128,4,2
6,1,"w",21,33.3,90,"waagrecht","senkrecht",0,0.777767605097,2.28257715939,5,3
6,1,"w",21,66.7,0,"senkrecht","waagrecht",0,1,2.16613295847,5,3
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.859403372244,2.0662020593,1,1
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.820340276188,1.79925984478,1,1
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,-0.1250171664,2.2992210277,3,2
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.896818493935,2.3742406608,5,3
6,1,"w",21,8.3,90,"waagrecht","waagrecht",1,-1,2.06597364801,1,1
6,1,"w",21,33.3,0,"senkrecht","waagrecht",0,-0.859403372244,2.01583480475,1,1
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,-0.453147173266,2.31619147282,2,2
6,1,"w",21,8.3,0,"senkrecht","senkrecht",1,-0.921904325933,2.15744498881,1,1
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-1,1.99925702172,1,1
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,2.35777964984,5,3
6,1,"w",21,16.7,90,"waagrecht","senkrecht",0,-0.843778133822,2.0325386631,1,1
6,1,"w",21,16.7,0,"senkrecht","waagrecht",0,-0.859403372244,2.29110793588,1,1
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,-1,1.73281301328,1,1
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,0.722224765393,2.94944411366,5,3
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,1,2.53254507915,5,3
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-0.609399557488,1.97425528939,1,1
6,1,"w",21,66.7,90,"waagrecht","senkrecht",0,0.785702296483,2.51611711083,5,3
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.809506370642,2.76609722108,5,3
6,1,"w",21,8.3,90,"waagrecht","waagrecht",1,-1,3.64080400772,1,1
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.492057679103,1.9575600927,4,2
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.499992370489,1.8326014762,4,2
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,0.460318913558,2.37423777358,4,2
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.578149080644,2.52415802211,2,2
6,1,"w",21,33.3,0,"senkrecht","waagrecht",0,-0.812527656977,2.93720486182,1,1
6,1,"w",21,16.7,0,"senkrecht","waagrecht",0,-1,1.84109247321,1,1
6,1,"w",21,33.3,90,"waagrecht","waagrecht",1,-1,1.84117106979,1,1
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.835965514611,2.3408884429,1,1
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.206347753109,2.44921602318,4,2
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.896818493935,2.09091282388,5,3
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,0.587304493782,2.03255662803,4,2
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.523796444648,2.11615868681,4,2
6,1,"w",21,8.3,0,"senkrecht","senkrecht",1,-0.679713130388,2.54923225578,1,1
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.666651407645,2.21589646296,5,3
6,1,"w",21,16.7,0,"senkrecht","waagrecht",0,-0.843778133822,2.28259448271,1,1
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,-0.273456931411,2.77446374677,2,2
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,-0.937529564355,1.89920967129,1,1
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,-0.890653849088,2.04920979961,1,1
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.658716716258,2.15757363056,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,0.746028839551,2.2159157111,5,3
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,-0.968780041199,3.10756824108,1,1
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.76983291371,2.67423931343,5,3
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,0.492057679103,2.63254559243,4,2
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.835965514611,2.89921159611,1,1
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.76983291371,1.93258691178,5,3
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.76983291371,1.84096383146,5,3
6,1,"w",21,8.3,90,"waagrecht","waagrecht",1,-0.703150988022,2.04923097257,1,1
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-1.52590218967e-05,2.64086463937,3,2
6,1,"w",21,16.7,90,"waagrecht","senkrecht",0,-0.843778133822,3.22439066799,1,1
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,-1,2.36610832084,1,1
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.785702296483,2.40755566563,5,3
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,-0.656275272755,2.26586399776,1,1
6,1,"w",21,8.3,90,"waagrecht","waagrecht",1,-0.820340276188,1.81614206925,1,1
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.722224765393,1.91586476769,5,3
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.920622568093,1.84925817661,5,3
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.547600518807,2.07424168737,4,2
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.976165407797,1.79915462161,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,1.94923045929,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,2.32422853447,5,3
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.382833600366,2.09092180635,2,2
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.571435111009,1.74922943272,4,2
6,1,"w",21,8.3,0,"senkrecht","senkrecht",1,0.0238193331807,2.1909043547,3,2
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,1,1.99928589393,5,3
6,1,"w",21,8.3,0,"senkrecht","senkrecht",1,0.119035629816,2.14924431795,3,2
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,0.753963530938,2.09926170544,5,3
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,0.142870222019,1.92425439114,3,2
6,1,"w",21,33.3,90,"waagrecht","waagrecht",1,0.603173876555,1.94946592822,5,3
6,1,"w",21,8.3,90,"waagrecht","waagrecht",1,-0.0937666895552,1.85759422607,3,2
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,-0.148455024033,1.949245537,3,2
6,1,"w",21,8.3,90,"waagrecht","waagrecht",1,-0.90627908751,2.01594195274,1,1
6,1,"w",21,16.7,90,"waagrecht","senkrecht",0,-0.398458838788,2.22421166027,2,2
6,1,"w",21,33.3,90,"waagrecht","waagrecht",1,0.174608987564,1.90779851302,3,2
6,1,"w",21,33.3,0,"senkrecht","waagrecht",0,-0.765651941711,1.97422737958,1,1
6,1,"w",21,33.3,90,"waagrecht","waagrecht",1,-0.914091706722,2.5077711165,1,1
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.674586099031,1.90751973576,5,3
6,1,"w",21,33.3,90,"waagrecht","waagrecht",1,0.547600518807,1.8742265455,4,2
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,1,1.93258049573,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,1.93257728771,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,1.66595042192,5,3
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.1250171664,2.49086803987,3,2
6,1,"w",21,33.3,90,"waagrecht","waagrecht",1,0.492057679103,1.89080272451,4,2
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,0.642847333486,2.55753814982,5,3
6,1,"w",21,8.3,90,"waagrecht","waagrecht",1,-0.203143358511,2.39922122018,2,2
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.428580148013,2.00757927668,4,2
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.992217898833,2.64550055435,1,1
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.611108567941,2.70755078943,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,0.6349126421,1.9492994318,5,3
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-0.945342183566,2.49088151357,1,1
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,0.785702296483,1.9244795944,5,3
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.888883802548,2.16592732415,5,3
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,0.357137407492,2.17428390496,4,2
6,1,"w",21,16.7,90,"waagrecht","senkrecht",0,-0.843778133822,2.415880487,1,1
6,1,"w",21,16.7,90,"waagrecht","senkrecht",0,-0.960967421988,2.48278349947,1,1
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.0634927901122,2.04114546976,3,2
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.674586099031,2.36586547345,5,3
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,1,1.89093521589,5,3
6,1,"w",21,8.3,0,"senkrecht","senkrecht",1,0.325398641947,2.34922673798,4,2
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,0.571435111009,2.23255861701,4,2
6,1,"w",21,33.3,0,"senkrecht","waagrecht",0,-0.460959792477,2.04113680809,2,2
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,0.801571679255,2.1494685588,5,3
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,1,1.88259114637,5,3
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,1,1.65758036741,5,3
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,1,1.62427049542,5,3
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-1,2.61605667166,1,1
6,1,"w",21,33.3,90,"waagrecht","senkrecht",0,-0.515648126955,1.84947568061,2,2
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,-0.734401464866,1.74945367357,1,1
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,-0.429709315633,2.24923520716,2,2
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,-0.398458838788,2.46593431764,2,2
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,-0.835965514611,1.86605442605,1,1
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.579369802396,2.09087978124,4,2
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,-0.703150988022,1.88260301606,1,1
6,1,"w",21,16.7,0,"senkrecht","waagrecht",0,0.579369802396,1.81617735751,4,2
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,1,1.8495007032,5,3
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,-0.148455024033,2.19089665544,3,2
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,0.817441062028,1.84092822239,5,3
6,1,"w",21,33.3,90,"waagrecht","waagrecht",1,0.00794995040818,2.09922802119,3,2
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,0.317463950561,2.20756682955,4,2
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,0.666651407645,1.79098955981,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,1.99095626052,5,3
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-0.835965514611,1.98257818595,1,1
6,1,"w",21,33.3,0,"senkrecht","waagrecht",0,-0.640650034333,2.4827879907,1,1
6,1,"w",21,8.3,90,"waagrecht","waagrecht",1,-0.867215991455,1.98282456217,1,1
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,0.642847333486,2.17421814048,5,3
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-0.859403372244,1.99923488636,1,1
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,1.92445296781,5,3
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,1,2.06592937728,5,3
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,-0.945342183566,4.28247257781,1,1
6,1,"w",21,16.7,0,"senkrecht","waagrecht",0,-1,1.83285106044,1,1
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,-1,1.51621174752,1,1
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.890653849088,1.59120860366,1,1
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.890653849088,1.61580837063,1,1
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.547600518807,2.1409098725,4,2
6,1,"w",21,33.3,90,"waagrecht","senkrecht",0,-1,1.95759441855,1,1
6,1,"w",21,16.7,90,"waagrecht","senkrecht",0,-0.585961699855,1.64948299491,2,2
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.984100099184,2.45776797263,5,3
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.984100099184,1.64098237384,5,3
6,1,"w",21,33.3,90,"waagrecht","waagrecht",1,-0.984405279622,2.21589293413,1,1
6,1,"w",21,33.3,0,"senkrecht","waagrecht",0,-0.507835507744,1.92418477703,2,2
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.843778133822,2.07447330668,1,1
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,-0.843778133822,2.9158259506,1,1
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,-0.843778133822,2.48278895311,1,1
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.515861753262,2.04090454718,4,2
6,1,"w",21,33.3,90,"waagrecht","waagrecht",1,0.714290074006,1.78260121956,5,3
6,1,"w",21,33.3,90,"waagrecht","waagrecht",1,-0.109391927977,1.90757683858,3,2
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,-0.4765850309,2.22893002146,2,2
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.873014419776,1.92450237137,5,3
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,0.0396887159533,2.40755438242,3,2
6,1,"w",21,33.3,0,"senkrecht","waagrecht",0,-0.617212176699,2.50755617891,1,1
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.0238193331807,2.03281391153,3,2
6,1,"w",21,16.7,90,"waagrecht","senkrecht",0,-1,1.79925567435,1,1
6,1,"w",21,33.3,90,"waagrecht","waagrecht",1,0.801571679255,1.83282732107,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,2.03256978093,5,3
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,-0.609399557488,2.38247052468,1,1
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,0.523796444648,2.00782052006,4,2
6,1,"w",21,33.3,90,"waagrecht","waagrecht",1,-0.703150988022,2.2159420169,1,1
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,1,2.22423732446,5,3
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,1,2.15743761036,5,3
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,-0.867215991455,3.81584885589,1,1
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-0.710963607233,1.70759923059,1,1
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-1,2.00782789851,1,1
6,1,"w",21,8.3,90,"waagrecht","waagrecht",1,-1,2.19947170266,1,1
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,-0.703150988022,1.824245537,1,1
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,-0.148455024033,1.96620154601,3,2
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,1,2.70751550117,5,3
6,1,"w",21,16.7,0,"senkrecht","waagrecht",0,-0.617212176699,2.34921711391,1,1
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-1,2.19112955796,1,1
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-1,1.54928807539,1,1
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,-0.882841229877,2.2908942815,1,1
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,0.873014419776,2.06591494118,5,3
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,1,2.41588080781,5,3
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,1,1.76592142139,5,3
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,1,1.57430648945,5,3
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,-0.156267643244,2.2158878013,3,2
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,1.90757812179,5,3
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,1,2.07423655453,5,3
6,1,"w",21,33.3,0,"senkrecht","waagrecht",0,-0.921904325933,2.19091269556,1,1
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,-0.632837415122,2.09946926457,1,1
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.515648126955,2.18257023005,2,2
6,1,"w",21,33.3,0,"senkrecht","waagrecht",0,-0.710963607233,2.19924489539,1,1
6,1,"w",21,16.7,0,"senkrecht","waagrecht",0,-0.0547035934997,1.76615785273,3,2
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.18254367895,2.01613411336,3,2
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,-0.609399557488,1.79926722324,1,1
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.523796444648,1.87425156808,4,2
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.690455481804,1.81596402394,5,3
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.873014419776,1.90760154036,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,1.94093675574,5,3
6,1,"w",21,16.7,90,"waagrecht","waagrecht",1,-0.132829785611,2.44076576808,3,2
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,0.468253604944,2.06590820433,4,2
6,1,"w",21,8.3,90,"waagrecht","waagrecht",1,0.626977950713,1.75751672022,5,3
6,1,"w",21,133.3,90,"waagrecht","waagrecht",1,0.976165407797,1.67426465682,5,3
6,1,"w",21,16.7,0,"senkrecht","senkrecht",1,1,2.02424752597,5,3
6,1,"w",21,33.3,0,"senkrecht","senkrecht",1,-0.359395742733,1.87414762812,2,2
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,0.468253604944,1.92428711298,4,2
6,1,"w",21,16.7,90,"waagrecht","senkrecht",0,0.269825284199,2.38278009896,4,2
6,1,"w",21,33.3,90,"waagrecht","senkrecht",0,0.523796444648,2.0161273765,4,2
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.658716716258,1.9161101815,5,3
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-0.609399557488,2.3825282691,1,1
6,1,"w",21,8.3,90,"waagrecht","senkrecht",0,-0.617212176699,1.63281602883,1,1
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,-0.664087891966,2.14947048362,1,1
6,1,"w",21,8.3,0,"senkrecht","waagrecht",0,-0.90627908751,1.6495086591,1,1
6,1,"w",21,66.7,90,"waagrecht","waagrecht",1,0.873014419776,1.8578293742,5,3
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.444449530785,2.07421730639,4,2
6,1,"w",21,66.7,0,"senkrecht","senkrecht",1,0.730159456779,1.79090422638,5,3
6,1,"w",21,133.3,0,"senkrecht","senkrecht",1,1,1.89927736059,5,3
6,2,"w",21,133.3,0,"senkrecht","senkrecht",1,1,2.44225557426,5,3
6,2,"w",21,16.7,0,"senkrecht","waagrecht",0,-1,2.44920896553,1,1
6,2,"w",21,133.3,0,"senkrecht","senkrecht",1,1,2.43277650597,5,3
6,2,"w",21,66.7,0,"senkrecht","senkrecht",1,-0.578149080644,1.88256419897,2,2
6,2,"w",21,16.7,90,"waagrecht","senkrecht",0,-1,2.33256490473,1,1
6,2,"w",21,66.7,90,"waagrecht","waagrecht",1,1,2.22444360038,5,3
6,2,"w",21,66.7,0,"senkrecht","senkrecht",1,1,1.95760436343,5,3
6,2,"w",21,16.7,0,"senkrecht","senkrecht",1,-1,2.35756214583,1,1
6,2,"w",21,66.7,0,"senkrecht","senkrecht",1,0.190478370336,1.83261174188,3,2
6,2,"w",21,133.3,0,"senkrecht","senkrecht",1,1,1.9325628516,5,3
6,2,"w",21,16.7,0,"senkrecht","senkrecht",1,-1,2.0659049963,1,1
6,2,"w",21,8.3,0,"senkrecht","waagrecht",0,-1,2.30756830524,1,1
6,2,"w",21,66.7,90,"waagrecht","waagrecht",1,1,1.94112955796,5,3
6,2,"w",21,16.7,90,"waagrecht","waagrecht",1,-1,1.94922372244,1,1
6,2,"w",21,33.3,0,"senkrecht","senkrecht",1,-0.0703288319219,2.17422968936,3,2
6,2,"w",21,16.7,0,"senkrecht","senkrecht",1,-0.601586938277,1.99092321788,1,1
6,2,"w",21,66.7,90,"waagrecht","waagrecht",1,0.658716716258,2.18260231029,5,3
6,2,"w",21,8.3,90,"waagrecht","senkrecht",0,-0.992217898833,2.62422558309,1,1
6,2,"w",21,33.3,90,"waagrecht","senkrecht",0,-0.812527656977,2.1327990263,1,1
6,2,"w",21,133.3,90,"waagrecht","waagrecht",1,0.587304493782,2.13281153759,4,2
6,2,"w",21,8.3,90,"waagrecht","waagrecht",1,-0.765651941711,2.46589838778,1,1
6,2,"w",21,133.3,90,"waagrecht","waagrecht",1,1,1.89917374143,5,3
6,2,"w",21,8.3,90,"waagrecht","waagrecht",1,-0.882841229877,2.45754052375,1,1
6,2,"w",21,8.3,0,"senkrecht","senkrecht",1,0.293659876402,1.90758999148,4,2
6,2,"w",21,66.7,0,"senkrecht","senkrecht",1,1,1.86589627048,5,3
6,2,"w",21,133.3,0,"senkrecht","senkrecht",1,0.968230716411,1.86592899232,5,3
6,2,"w",21,66.7,90,"waagrecht","waagrecht",1,1,2.18255451074,5,3
6,2,"w",21,33.3,90,"waagrecht","waagrecht",1,0.11110093843,1.89092687503,3,2
6,2,"w",21,133.3,90,"waagrecht","waagrecht",1,0.706324864576,2.5325521368,5,3
6,2,"w",21,16.7,0,"senkrecht","senkrecht",1,-0.109391927977,2.56591975321,3,2
6,2,"w",21,33.3,0,"senkrecht","waagrecht",0,-0.0468909742885,2.28255021199,3,2
6,2,"w",21,133.3,90,"waagrecht","waagrecht",1,1,1.84953438745,5,3
6,2,"w",21,8.3,90,"waagrecht","waagrecht",1,-0.765651941711,2.52420710487,1,1
6,2,"w",21,66.7,90,"waagrecht","waagrecht",1,0.587304493782,1.74924418963,4,2
6,2,"w",21,8.3,0,"senkrecht","waagrecht",0,-0.90627908751,2.54921781967,1,1
6,2,"w",21,33.3,0,"senkrecht","waagrecht",0,-0.882841229877,2.02441498481,1,1
6,2,"w",21,33.3,0,"senkrecht","senkrecht",1,-0.687525749599,2.34945226204,1,1
6,2,"w",21,133.3,90,"waagrecht","waagrecht",1,0.69839017319,2.34931271301,5,3
6,2,"w",21,8.3,0,"senkrecht","waagrecht",0,-1,1.95753089968,1,1
6,2,"w",21,16.7,0,"senkrecht","waagrecht",0,-1,2.14114726625,1,1
6,2,"w",21,133.3,0,"senkrecht","senkrecht",1,1,2.54945457182,5,3
6,2,"w",21,8.3,90,"waagrecht","waagrecht",1,-0.820340276188,3.1991515419,1,1
6,2,"w",21,16.7,0,"senkrecht","senkrecht",1,-0.726588845655,2.49927562826,1,1
6,2,"w",21,66.7,0,"senkrecht","senkrecht",1,0.277759975586,1.80761385918,4,2
6,2,"w",21,133.3,90,"waagrecht","waagrecht",1,1,2.09086277871,5,3
6,2,"w",21,8.3,0,"senkrecht","waagrecht",0,-1,2.69925387786,1,1
