"gender","age","coherence","direction","stimulus","response","correct","Rating","rt","rating","rating3","participant"
"w",29,0.032,90,"nach oben","nach oben",1,0.555535210193,2.94090344917,4,2,10
"w",29,0.128,270,"nach unten","nach unten",1,0.452384222171,2.10761208744,4,2,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.33258800322,5,3,10
"w",29,0.016,270,"nach unten","nach oben",0,0.0714274814984,3.00757638217,3,2,10
"w",29,0.064,90,"nach oben","nach unten",0,0.706324864576,2.08277655463,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.10779045338,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,1,2.15755294758,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.1075905937,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.04927455427,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.29926083998,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.7408894622,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.14091262411,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.880949111162,1.97417639686,5,3,10
"w",29,0.064,90,"nach oben","nach unten",0,0.738094148165,2.21592512737,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,-1.52590218967e-05,3.18275226991,3,2,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.21591774892,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.04091894391,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.44923965101,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,1.94926451317,5,3,10
"w",29,0.064,90,"nach oben","nach oben",1,1,1.8492602465,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,1.87429371417,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.03259573455,5,3,10
"w",29,0.032,90,"nach oben","nach unten",0,-1.52590218967e-05,2.5658463865,3,2,10
"w",29,0.064,270,"nach unten","nach unten",1,1,2.48278271403,5,3,10
"w",29,0.032,270,"nach unten","nach oben",0,0.531731136034,3.53245410044,4,2,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.64948686107,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,0.944426642252,2.52423386855,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,0.746028839551,2.43253516712,5,3,10
"w",29,0.016,90,"nach oben","nach unten",0,0.53966582742,3.27415615425,4,2,10
"w",29,0.032,270,"nach unten","nach oben",0,0.261890592813,2.94940374126,4,2,10
"w",29,0.016,270,"nach unten","nach oben",0,-1.52590218967e-05,7.76578306018,3,2,10
"w",29,0.016,90,"nach oben","nach unten",0,-0.453147173266,6.99917714272,2,2,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.48279875413,5,3,10
"w",29,0.032,90,"nach oben","nach oben",1,-0.320332646677,4.40744844631,2,2,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.29095334993,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,1,2.56583259201,5,3,10
"w",29,0.016,90,"nach oben","nach unten",0,0.801571679255,2.57422926504,5,3,10
"w",29,0.016,270,"nach unten","nach oben",0,0.555535210193,2.8826749887,4,2,10
"w",29,0.016,270,"nach unten","nach unten",1,0.206347753109,4.09936619138,4,2,10
"w",29,0.064,90,"nach oben","nach oben",1,1,2.35760350598,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.29091324967,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.722224765393,2.86587907623,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.03263968443,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,1,2.07427177131,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.14092032336,5,3,10
"w",29,0.064,90,"nach oben","nach oben",1,1,2.83249737664,5,3,10
"w",29,0.032,90,"nach oben","nach unten",0,0.968230716411,2.03259348894,5,3,10
"w",29,0.064,90,"nach oben","nach unten",0,1,2.07446200693,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.2161798442,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.29091196646,5,3,10
"w",29,0.016,270,"nach unten","nach unten",1,0.412680247196,3.60738704479,4,2,10
"w",29,0.064,90,"nach oben","nach oben",1,0.325398641947,7.70717733649,4,2,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.75754165534,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.12418536328,5,3,10
"w",29,0.016,90,"nach oben","nach oben",1,0.555535210193,2.69921919987,4,2,10
"w",29,0.016,270,"nach unten","nach oben",0,0.658716716258,2.4075725967,5,3,10
"w",29,0.064,90,"nach oben","nach oben",1,0.865079728389,2.91609999657,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.25758993605,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.40751228592,5,3,10
"w",29,0.032,90,"nach oben","nach unten",0,0.428580148013,4.01565642356,4,2,10
"w",29,0.064,270,"nach unten","nach unten",1,0.380941481651,2.83276460475,4,2,10
"w",29,0.032,90,"nach oben","nach unten",0,-1.52590218967e-05,3.98245726034,3,2,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.30777813458,5,3,10
"w",29,0.016,270,"nach unten","nach oben",0,0.24602121004,8.840478611,4,2,10
"w",29,0.064,270,"nach unten","nach oben",0,-0.312520027466,5.59925375026,2,2,10
"w",29,0.016,270,"nach unten","nach oben",0,-0.406271458,4.69930389162,2,2,10
"w",29,0.016,90,"nach oben","nach unten",0,0.285725185016,3.28274819573,4,2,10
"w",29,0.032,90,"nach oben","nach unten",0,-0.289082169833,3.27435793874,2,2,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.45777555212,5,3,10
"w",29,0.016,90,"nach oben","nach oben",1,0.412680247196,2.82419726503,4,2,10
"w",29,0.256,90,"nach oben","nach oben",1,1,1.99091231934,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.58662698131,5,3,10
"w",29,0.064,90,"nach oben","nach oben",1,1,3.08251927138,5,3,10
"w",29,0.064,90,"nach oben","nach oben",1,1,1.92428012821,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.41583357046,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,1.94924718985,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.11592855995,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.27425464048,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,0.936491950866,2.87422506253,5,3,10
"w",29,0.016,90,"nach oben","nach unten",0,0.531731136034,2.60752563128,4,2,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.26604339104,5,3,10
"w",29,0.016,90,"nach oben","nach unten",0,0.936491950866,3.0325245165,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.25780679824,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,0.976165407797,2.39089153137,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.19093336396,5,3,10
"w",29,0.016,270,"nach unten","nach unten",1,0.674586099031,2.3908488647,5,3,10
"w",29,0.064,90,"nach oben","nach oben",1,1,2.56588295794,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,1,2.27426041492,5,3,10
"w",29,0.032,90,"nach oben","nach unten",0,-0.187518120089,2.3576221125,3,2,10
"w",29,0.016,90,"nach oben","nach unten",0,0.222217135882,2.22446969014,4,2,10
"w",29,0.128,270,"nach unten","nach unten",1,1,3.37438466156,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.48250104983,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,0.396810864424,3.3908187093,4,2,10
"w",29,0.032,90,"nach oben","nach oben",1,-0.593774319066,3.19920011215,2,2,10
"w",29,0.064,90,"nach oben","nach oben",1,-0.523460746166,2.46584179903,2,2,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.15753819068,5,3,10
"w",29,0.032,270,"nach unten","nach oben",0,-0.765651941711,3.10743725032,1,1,10
"w",29,0.032,90,"nach oben","nach oben",1,1,2.54110420709,5,3,10
"w",29,0.016,90,"nach oben","nach unten",0,-0.367208361944,6.98223590693,2,2,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.37438690717,5,3,10
"w",29,0.064,90,"nach oben","nach oben",1,0.00794995040818,2.85754720522,3,2,10
"w",29,0.032,270,"nach unten","nach oben",0,-1.52590218967e-05,2.24930811016,3,2,10
"w",29,0.128,90,"nach oben","nach oben",1,1,3.10772051853,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,-0.421896696422,3.19924534524,2,2,10
"w",29,0.016,270,"nach unten","nach unten",1,0.134905012589,7.82388127501,3,2,10
"w",29,0.016,270,"nach unten","nach oben",0,-1.52590218967e-05,13.1402286741,3,2,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.14113333592,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,0.976165407797,2.02418751265,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.42423665953,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.587304493782,2.01592172686,4,2,10
"w",29,0.016,270,"nach unten","nach unten",1,0.571435111009,2.23263249847,4,2,10
"w",29,0.064,90,"nach oben","nach oben",1,1,2.51589718551,5,3,10
"w",29,0.064,270,"nach unten","nach oben",0,-0.2656443122,2.60755129545,2,2,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.09115365873,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.37425217031,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,0.690455481804,2.40757837114,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,0.761898222324,2.44091900807,5,3,10
"w",29,0.016,90,"nach oben","nach unten",0,1.52590218967e-05,2.86588068024,3,2,10
"w",29,0.016,270,"nach unten","nach oben",0,-0.570336461433,3.46606283165,2,2,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.86609048479,5,3,10
"w",29,0.016,270,"nach unten","nach unten",1,-1.52590218967e-05,4.4408144266,3,2,10
"w",29,0.128,90,"nach oben","nach oben",1,0.626977950713,2.38257345485,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,0.452384222171,2.42420939135,4,2,10
"w",29,0.064,90,"nach oben","nach unten",0,0.499992370489,2.19922481391,4,2,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.43278795914,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.08240121622,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.50752457264,5,3,10
"w",29,0.032,90,"nach oben","nach unten",0,0.0158846417945,3.19100361961,3,2,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.51612752138,5,3,10
"w",29,0.016,90,"nach oben","nach oben",1,-0.296894789044,16.75657957,2,2,10
"w",29,0.032,270,"nach unten","nach unten",1,-0.242206454566,2.28262244132,2,2,10
"w",29,0.032,90,"nach oben","nach oben",1,0.412680247196,2.34091185418,4,2,10
"w",29,0.032,90,"nach oben","nach unten",0,0.150804913405,2.51589365668,3,2,10
"w",29,0.032,270,"nach unten","nach unten",1,0.11110093843,2.71610782414,3,2,10
"w",29,0.064,270,"nach unten","nach unten",1,0.603173876555,2.86584763763,5,3,10
"w",29,0.016,90,"nach oben","nach unten",0,0.388876173037,8.38219651243,4,2,10
"w",29,0.016,90,"nach oben","nach unten",0,0.0714274814984,4.04095840256,3,2,10
"w",29,0.016,270,"nach unten","nach oben",0,-0.453147173266,16.7902082872,2,2,10
"w",29,0.064,90,"nach oben","nach unten",0,0.0158846417945,4.63265052754,3,2,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.63271500876,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.460318913558,3.67416680488,4,2,10
"w",29,0.064,270,"nach unten","nach unten",1,0.904753185321,3.07419959085,5,3,10
"w",29,0.032,90,"nach oben","nach oben",1,-0.593774319066,3.39921249511,2,2,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.40762841626,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,1,2.54088542009,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.37419025551,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.28258105786,5,3,10
"w",29,0.016,270,"nach unten","nach unten",1,0.150804913405,3.65743280721,3,2,10
"w",29,0.032,90,"nach oben","nach unten",0,0.444449530785,2.76590368175,4,2,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.56607287275,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.428580148013,2.52425632469,4,2,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.23654243393,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.06600566472,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.19925978134,5,3,10
"w",29,0.064,90,"nach oben","nach unten",0,0.801571679255,2.09086301207,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.23283717018,5,3,10
"w",29,0.064,90,"nach oben","nach oben",1,0.944426642252,2.1992382876,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,0.904753185321,1.94923724499,5,3,10
"w",29,0.016,90,"nach oben","nach oben",1,1,1.94094675745,5,3,10
"w",29,0.032,90,"nach oben","nach oben",1,0.777767605097,1.93260205435,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.1242819247,5,3,10
"w",29,0.064,90,"nach oben","nach unten",0,0.222217135882,2.76592902511,4,2,10
"w",29,0.128,90,"nach oben","nach unten",0,0.880949111162,1.99119141713,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,0.912687876707,2.52443244502,5,3,10
"w",29,0.016,90,"nach oben","nach unten",0,0.309529259174,3.4158403073,4,2,10
"w",29,0.064,90,"nach oben","nach unten",0,0.087296864271,3.13275751503,3,2,10
"w",29,0.064,270,"nach unten","nach oben",0,0.34126802472,3.22442445705,4,2,10
"w",29,0.032,270,"nach unten","nach unten",1,0.285725185016,3.88261692353,4,2,10
"w",29,0.032,270,"nach unten","nach unten",1,0.00794995040818,2.25759891851,3,2,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.19925079888,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.142870222019,2.28250502777,3,2,10
"w",29,0.064,270,"nach unten","nach unten",1,1.52590218967e-05,2.12429026555,3,2,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.20759004834,5,3,10
"w",29,0.016,90,"nach oben","nach oben",1,-0.4765850309,2.84920795576,2,2,10
"w",29,0.256,270,"nach unten","nach unten",1,0.984100099184,2.72421930413,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.21583241557,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.29081636745,5,3,10
"w",29,0.016,270,"nach unten","nach unten",1,0.571435111009,2.17424427858,4,2,10
"w",29,0.016,90,"nach oben","nach unten",0,-1.52590218967e-05,2.01592846371,3,2,10
"w",29,0.016,270,"nach unten","nach unten",1,0.206347753109,5.25764094358,4,2,10
"w",29,0.032,90,"nach oben","nach unten",0,-1.52590218967e-05,2.76585331583,3,2,10
"w",29,0.064,270,"nach unten","nach unten",1,0.452384222171,2.79109434243,4,2,10
"w",29,0.064,90,"nach oben","nach unten",0,0.642847333486,2.34089549328,5,3,10
"w",29,0.016,90,"nach oben","nach oben",1,-1,12.2405011313,1,1,10
"w",29,0.016,270,"nach unten","nach unten",1,0.746028839551,2.69923299436,5,3,10
"w",29,0.064,90,"nach oben","nach unten",0,-0.750026703288,3.43252843028,1,1,10
"w",29,0.064,270,"nach unten","nach oben",0,-0.609399557488,3.4909670161,1,1,10
"w",29,0.064,270,"nach unten","nach unten",1,1,2.35779983684,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.6907843514,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,0.103166247044,2.26582845367,3,2,10
"w",29,0.016,90,"nach oben","nach unten",0,0.936491950866,2.59922712369,5,3,10
"w",29,0.016,90,"nach oben","nach oben",1,0.166674296178,3.07442928512,3,2,10
"w",29,0.256,270,"nach unten","nach unten",1,0.468253604944,2.46591397949,4,2,10
"w",29,0.128,270,"nach unten","nach unten",1,0.325398641947,2.37421656128,4,2,10
"w",29,0.032,90,"nach oben","nach unten",0,-0.140642404822,4.81576273737,3,2,10
"w",29,0.032,90,"nach oben","nach unten",0,1.52590218967e-05,5.81596227625,3,2,10
"w",29,0.128,90,"nach oben","nach oben",1,0.746028839551,2.39109973191,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,0.936491950866,2.65759545385,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,-1.52590218967e-05,4.04919627857,3,2,10
"w",29,0.128,90,"nach oben","nach oben",1,0.873014419776,3.34084576896,5,3,10
"w",29,0.032,90,"nach oben","nach unten",0,-0.320332646677,3.64914713169,2,2,10
"w",29,0.064,90,"nach oben","nach oben",1,-0.421896696422,5.29925827357,2,2,10
"w",29,0.032,270,"nach unten","nach oben",0,-0.312520027466,2.36583496595,2,2,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.63276088345,5,3,10
"w",29,0.016,270,"nach unten","nach oben",0,-1,2.62412521289,1,1,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.39947138237,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.18258994407,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.738094148165,2.20752781274,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.43254286637,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.54091397147,5,3,10
"w",29,0.016,270,"nach unten","nach oben",0,0.277759975586,3.62404020035,4,2,10
"w",29,0.016,270,"nach unten","nach oben",0,0.261890592813,2.45777619373,4,2,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.30778775864,5,3,10
"w",29,0.016,270,"nach unten","nach unten",1,-0.156267643244,4.4074478047,3,2,10
"w",29,0.128,90,"nach oben","nach unten",0,0.103166247044,1.84923458233,3,2,10
"w",29,0.064,270,"nach unten","nach unten",1,0.849179827573,3.18273334259,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.777767605097,2.27422448509,5,3,10
"w",29,0.032,90,"nach oben","nach oben",1,0.412680247196,2.69920604699,4,2,10
"w",29,0.128,270,"nach unten","nach unten",1,1,4.27407467053,5,3,10
"w",29,0.016,90,"nach oben","nach unten",0,0.936491950866,5.95734423376,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,0.952361333639,4.25767623181,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.531731136034,17.8315930356,4,2,10
"w",29,0.128,270,"nach unten","nach unten",1,1,4.30749294155,5,3,10
"w",29,0.064,90,"nach oben","nach oben",1,1,2.3909271404,5,3,10
"w",29,0.064,270,"nach unten","nach oben",0,0.912687876707,2.66590968075,5,3,10
"w",29,0.032,90,"nach oben","nach unten",0,0.984100099184,4.63267779572,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,3.01610618805,5,3,10
"w",29,0.032,90,"nach oben","nach unten",0,1,2.3325530358,5,3,10
"w",29,0.016,270,"nach unten","nach unten",1,0.388876173037,2.35769012254,4,2,10
"w",29,0.128,270,"nach unten","nach unten",1,0.388876173037,2.58255728643,4,2,10
"w",29,0.256,90,"nach oben","nach oben",1,0.801571679255,3.45742684029,5,3,10
"w",29,0.064,90,"nach oben","nach oben",1,1,3.061650456,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.801571679255,3.17409382241,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.14085391733,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.01594450381,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.09092139804,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.41584191131,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,1,2.27418630964,5,3,10
"w",29,0.016,90,"nach oben","nach unten",0,0.190478370336,2.31591078751,3,2,10
"w",29,0.128,90,"nach oben","nach oben",1,0.936491950866,2.66610280359,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,1,2.09078056594,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,1,2.16582675342,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,0.920622568093,2.31586074239,5,3,10
"w",29,0.064,90,"nach oben","nach unten",0,0.531731136034,2.19077135892,4,2,10
"w",29,0.128,270,"nach unten","nach unten",1,0.746028839551,2.8410868517,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.896818493935,10.8153633388,5,3,10
"w",29,0.032,90,"nach oben","nach oben",1,0.253955901427,11.3903333358,4,2,10
"w",29,0.064,270,"nach unten","nach unten",1,-0.546898603799,7.84887560483,2,2,10
"w",29,0.016,270,"nach unten","nach unten",1,-0.765651941711,2.59922327406,1,1,10
"w",29,0.256,270,"nach unten","nach unten",1,0.912687876707,2.59088947824,5,3,10
"w",29,0.016,270,"nach unten","nach oben",0,-0.421896696422,3.4491915307,2,2,10
"w",29,0.032,270,"nach unten","nach unten",1,-0.429709315633,2.98275528545,2,2,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.27424790364,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.468253604944,6.2323097716,4,2,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.39091334591,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.1159529409,5,3,10
"w",29,0.032,90,"nach oben","nach oben",1,-0.343770504311,3.46581517246,2,2,10
"w",29,0.064,270,"nach unten","nach unten",1,-1.52590218967e-05,4.27412343244,3,2,10
"w",29,0.032,90,"nach oben","nach unten",0,0.0396887159533,2.0826161536,3,2,10
"w",29,0.128,90,"nach oben","nach oben",1,1,8.11569341204,5,3,10
"w",29,0.032,90,"nach oben","nach oben",1,0.865079728389,8.61548922153,5,3,10
"w",29,0.032,90,"nach oben","nach oben",1,0.722224765393,3.0659087825,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.007612312,5,3,10
"w",29,0.032,90,"nach oben","nach unten",0,0.24602121004,2.25759891851,4,2,10
"w",29,0.128,270,"nach unten","nach unten",1,1,3.89102803265,5,3,10
"w",29,0.064,90,"nach oben","nach oben",1,1,2.21583979402,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.19927517983,5,3,10
"w",29,0.016,90,"nach oben","nach oben",1,-0.132829785611,3.80741803427,3,2,10
"w",29,0.016,270,"nach unten","nach unten",1,0.809506370642,9.91535766061,5,3,10
"w",29,0.016,90,"nach oben","nach oben",1,0.738094148165,3.9407687123,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.69086904315,5,3,10
"w",29,0.016,90,"nach oben","nach oben",1,0.968230716411,14.6316464171,5,3,10
"w",29,0.016,90,"nach oben","nach unten",0,0.11110093843,3.61572051981,3,2,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.49945800493,5,3,10
"w",29,0.016,270,"nach unten","nach unten",1,0.460318913558,2.67422005802,4,2,10
"w",29,0.032,90,"nach oben","nach unten",0,0.142870222019,9.7321229044,3,2,10
"w",29,0.256,90,"nach oben","nach oben",1,1,3.04099946522,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.968230716411,3.04089231734,5,3,10
"w",29,0.016,270,"nach unten","nach oben",0,-1.52590218967e-05,2.29091324967,3,2,10
"w",29,0.128,270,"nach unten","nach unten",1,1,4.81600365971,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,1,3.12417926804,5,3,10
"w",29,0.016,90,"nach oben","nach oben",1,1,3.49081559752,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,1.8992883648,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.13257369545,5,3,10
"w",29,0.032,90,"nach oben","nach oben",1,1,2.23260234307,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.10759925535,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,2.29917294022,5,3,10
"w",29,0.064,90,"nach oben","nach oben",1,0.261890592813,2.64922540739,4,2,10
"w",29,0.064,90,"nach oben","nach unten",0,0.76983291371,3.87409610011,5,3,10
"w",29,0.016,90,"nach oben","nach unten",0,1,2.60783167644,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,1,11.1655986632,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,2.84087319753,5,3,10
"w",29,0.016,90,"nach oben","nach unten",0,0.0158846417945,13.7985026243,3,2,10
"w",29,0.064,90,"nach oben","nach unten",0,0.357137407492,3.56606100308,4,2,10
"w",29,0.064,90,"nach oben","nach unten",0,0.166674296178,2.97442437685,3,2,10
"w",29,0.128,270,"nach unten","nach unten",1,1,2.72445124402,5,3,10
"w",29,0.064,90,"nach oben","nach unten",0,0.6349126421,3.71570714237,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.31612380008,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,0.365072098878,1.90751886236,4,2,10
"w",29,0.016,270,"nach unten","nach unten",1,-0.289082169833,2.60754552101,2,2,10
"w",29,0.032,270,"nach unten","nach unten",1,0.293659876402,2.41590831734,4,2,10
"w",29,0.128,270,"nach unten","nach unten",1,1,3.86579534689,5,3,10
"w",29,0.256,90,"nach oben","nach oben",1,1,3.19912183645,5,3,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.19914653821,5,3,10
"w",29,0.016,270,"nach unten","nach unten",1,0.293659876402,2.47398311362,4,2,10
"w",29,0.064,270,"nach unten","nach unten",1,0.0396887159533,3.63254530447,3,2,10
"w",29,0.128,90,"nach oben","nach oben",1,0.976165407797,2.27424437482,5,3,10
"w",29,0.016,270,"nach unten","nach unten",1,-1.52590218967e-05,2.1492727257,3,2,10
"w",29,0.256,270,"nach unten","nach unten",1,0.984100099184,2.20754866487,5,3,10
"w",29,0.064,270,"nach unten","nach unten",1,1,2.19929089913,5,3,10
"w",29,0.128,90,"nach oben","nach oben",1,1,4.40744427588,5,3,10
"w",29,0.128,270,"nach unten","nach unten",1,1,5.55308808872,5,3,10
"w",29,0.032,270,"nach unten","nach unten",1,-1.52590218967e-05,2.54929813322,3,2,10
"w",29,0.016,90,"nach oben","nach unten",0,-1.52590218967e-05,2.47423205602,3,2,10
"w",29,0.128,270,"nach unten","nach unten",1,-1.52590218967e-05,2.14113173191,3,2,10
"w",29,0.128,270,"nach unten","nach unten",1,0.031754024567,2.03259445134,3,2,10
"w",29,0.064,270,"nach unten","nach unten",1,0.00794995040818,1.92428943147,3,2,10
"w",29,0.016,90,"nach oben","nach unten",0,0.0396887159533,1.97427231667,3,2,10
"w",29,0.032,90,"nach oben","nach oben",1,0.285725185016,6.76590047373,4,2,10
"w",29,0.128,90,"nach oben","nach oben",1,0.357137407492,2.21585390931,4,2,10
"w",29,0.128,90,"nach oben","nach oben",1,0.349202716106,2.23258501976,4,2,10
"w",29,0.128,90,"nach oben","nach oben",1,0.428580148013,2.05763016463,4,2,10
"w",29,0.032,270,"nach unten","nach oben",0,0.325398641947,11.9236417321,4,2,10
"w",29,0.016,270,"nach unten","nach oben",0,0.285725185016,16.6735309752,4,2,10
"w",29,0.064,270,"nach unten","nach unten",1,0.166674296178,3.22439013123,3,2,10
"w",29,0.016,90,"nach oben","nach unten",0,1.52590218967e-05,3.17422086003,3,2,10
"w",29,0.256,270,"nach unten","nach unten",1,1,2.28281235614,5,3,10
"w",29,0.064,90,"nach oben","nach oben",1,0.499992370489,2.70752604832,4,2,10
"w",29,0.032,270,"nach unten","nach oben",0,0.34126802472,2.16596309429,4,2,10
