"participant","session","gender","age","coherence","direction","stimulus","response","correct","Rating","rt","rating","rating3"
11,1,"m",24,0.064,270,"nach unten","nach oben",0,-0.0390783550774,1.87612890352,3,2
11,1,"m",24,0.032,90,"nach oben","nach oben",1,0.158739604791,1.96816389408,3,2
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,2.96052302334,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,1,2.66027703209,5,3
11,1,"m",24,0.032,90,"nach oben","nach oben",1,-0.328145265888,2.24320059387,2,2
11,1,"m",24,0.032,90,"nach oben","nach oben",1,-0.320332646677,1.83446437554,2,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,1,3.25245959173,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,5.97998257402,5,3
11,1,"m",24,0.032,90,"nach oben","nach unten",0,-0.617212176699,2.37649782624,1,1
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,2.11830421303,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,1.85100302068,5,3
11,1,"m",24,0.016,90,"nach oben","nach oben",1,-0.554711223011,4.50360966821,2,2
11,1,"m",24,0.064,270,"nach unten","nach oben",0,-0.625024795911,2.36828368168,1,1
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.984100099184,2.46860852616,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,1,2.15939835441,5,3
11,1,"m",24,0.032,90,"nach oben","nach oben",1,-0.578149080644,2.72259064592,2,2
11,1,"m",24,0.064,90,"nach oben","nach oben",1,-0.593774319066,1.57587136338,2,2
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.753963530938,2.0346546755,5,3
11,1,"m",24,0.256,90,"nach oben","nach oben",1,1,1.90952603375,5,3
11,1,"m",24,0.032,270,"nach unten","nach unten",1,-1,2.58518361444,1,1
11,1,"m",24,0.064,270,"nach unten","nach unten",1,-0.546898603799,1.88452045179,2,2
11,1,"m",24,0.016,270,"nach unten","nach oben",0,-0.671900511177,2.94385958609,1,1
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.984100099184,1.9681398339,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,1.94289974541,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,2.50174708968,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,1.72601873999,5,3
11,1,"m",24,0.016,90,"nach oben","nach unten",0,1,1.61761609196,5,3
11,1,"m",24,0.064,270,"nach unten","nach unten",1,0.547600518807,2.00987173038,4,2
11,1,"m",24,0.032,90,"nach oben","nach unten",0,0.150804913405,1.98458897518,3,2
11,1,"m",24,0.064,90,"nach oben","nach unten",0,-0.328145265888,2.0849471831,2,2
11,1,"m",24,0.016,270,"nach unten","nach unten",1,-0.734401464866,1.85970606804,1,1
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.984100099184,3.11893074005,5,3
11,1,"m",24,0.064,90,"nach oben","nach oben",1,-0.273456931411,2.35157404888,2,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.976165407797,2.59351838069,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,2.94382558104,5,3
11,1,"m",24,0.032,270,"nach unten","nach oben",0,-0.273456931411,2.6435821562,2,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.47618829633,1.95982784462,4,2
11,1,"m",24,0.064,270,"nach unten","nach unten",1,0.8333104448,2.09303942276,5,3
11,1,"m",24,0.064,90,"nach oben","nach oben",1,0.682520790417,2.08471588459,5,3
11,1,"m",24,0.032,90,"nach oben","nach oben",1,-0.734401464866,2.81036698507,1,1
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.984100099184,2.68527972683,5,3
11,1,"m",24,0.016,270,"nach unten","nach oben",0,0.119035629816,2.0596653903,3,2
11,1,"m",24,0.064,270,"nach unten","nach unten",1,-0.226581216144,3.10261120293,2,2
11,1,"m",24,0.064,90,"nach oben","nach oben",1,-0.367208361944,2.91048427042,2,2
11,1,"m",24,0.016,270,"nach unten","nach oben",0,-0.390646219577,1.69259177514,2,2
11,1,"m",24,0.016,90,"nach oben","nach oben",1,0.47618829633,2.07664128906,4,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.587304493782,2.02631413481,4,2
11,1,"m",24,0.016,90,"nach oben","nach oben",1,0.603173876555,1.75101822671,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.849179827573,2.62685199205,5,3
11,1,"m",24,0.032,90,"nach oben","nach oben",1,0.222217135882,2.57683826171,4,2
11,1,"m",24,0.016,270,"nach unten","nach oben",0,-1.52590218967e-05,1.91787074488,3,2
11,1,"m",24,0.064,90,"nach oben","nach oben",1,-0.445334554055,2.46865792972,2,2
11,1,"m",24,0.016,90,"nach oben","nach oben",1,-0.640650034333,1.80099410237,1,1
11,1,"m",24,0.128,270,"nach unten","nach oben",0,-0.648462653544,1.54256502022,1,1
11,1,"m",24,0.016,90,"nach oben","nach unten",0,-0.781277180133,2.39357926898,1,1
11,1,"m",24,0.032,90,"nach oben","nach unten",0,-0.648462653544,1.88478254732,1,1
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.912687876707,2.24344215805,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,2.19314034719,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,1.64262680676,5,3
11,1,"m",24,0.064,90,"nach oben","nach unten",0,-0.375020981155,2.57684146974,2,2
11,1,"m",24,0.064,270,"nach unten","nach unten",1,0.753963530938,2.78562285704,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,1.80942703414,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,1.4841042428,5,3
11,1,"m",24,0.016,270,"nach unten","nach unten",1,0.150804913405,2.02625959841,3,2
11,1,"m",24,0.016,90,"nach oben","nach unten",0,0.269825284199,1.8344720748,4,2
11,1,"m",24,0.032,90,"nach oben","nach unten",0,-0.226581216144,1.98485556194,2,2
11,1,"m",24,0.256,270,"nach unten","nach unten",1,0.674586099031,1.93477157588,5,3
11,1,"m",24,0.016,270,"nach unten","nach unten",1,0.674586099031,2.16810717622,5,3
11,1,"m",24,0.016,90,"nach oben","nach unten",0,0.753963530938,2.0346546755,5,3
11,1,"m",24,0.128,90,"nach oben","nach unten",0,0.912687876707,2.23508525644,5,3
11,1,"m",24,0.032,270,"nach unten","nach unten",1,0.396810864424,3.37784295056,4,2
11,1,"m",24,0.032,270,"nach unten","nach unten",1,-0.328145265888,2.14311314314,2,2
11,1,"m",24,0.032,270,"nach unten","nach unten",1,-0.484397650111,2.0513514762,2,2
11,1,"m",24,0.064,270,"nach unten","nach unten",1,0.174608987564,5.13759213444,3,2
11,1,"m",24,0.128,270,"nach unten","nach unten",1,0.47618829633,2.10972948661,4,2
11,1,"m",24,0.032,270,"nach unten","nach oben",0,0.499992370489,3.78626638658,4,2
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.809506370642,2.55204601332,5,3
11,1,"m",24,0.016,270,"nach unten","nach oben",0,0.563469901579,2.12642885373,4,2
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,2.31851183632,5,3
11,1,"m",24,0.032,90,"nach oben","nach unten",0,-0.281269550622,2.08470978935,2,2
11,1,"m",24,0.032,270,"nach unten","nach unten",1,-0.812527656977,2.13500325935,1,1
11,1,"m",24,0.256,90,"nach oben","nach oben",1,1,2.52677673182,5,3
11,1,"m",24,0.064,270,"nach unten","nach oben",0,-0.531273365377,2.44337549532,2,2
11,1,"m",24,0.016,90,"nach oben","nach oben",1,-0.445334554055,1.76799187985,2,2
11,1,"m",24,0.064,270,"nach unten","nach unten",1,-0.390646219577,3.44433918562,2,2
11,1,"m",24,0.128,270,"nach unten","nach unten",1,0.658716716258,2.63522942502,5,3
11,1,"m",24,0.032,270,"nach unten","nach unten",1,-0.601586938277,5.22925563586,1,1
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,2.16812963239,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,0.888883802548,1.97626960744,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,0.904753185321,2.59354340328,5,3
11,1,"m",24,0.256,90,"nach oben","nach oben",1,1,3.10232504722,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.706324864576,1.88450505328,5,3
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.976165407797,1.76778528313,5,3
11,1,"m",24,0.064,90,"nach oben","nach oben",1,0.865079728389,1.94292316398,5,3
11,1,"m",24,0.032,90,"nach oben","nach unten",0,-0.789089799344,7.17284767277,1,1
11,1,"m",24,0.064,270,"nach unten","nach unten",1,0.507927061875,2.85609704143,4,2
11,1,"m",24,0.032,270,"nach unten","nach unten",1,0.253955901427,1.80947996653,4,2
11,1,"m",24,0.032,90,"nach oben","nach unten",0,0.269825284199,1.74270431261,4,2
11,1,"m",24,0.064,90,"nach oben","nach oben",1,0.865079728389,2.76892733955,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,0.976165407797,2.04299714101,5,3
11,1,"m",24,0.064,90,"nach oben","nach unten",0,0.0793621728847,1.85952834353,3,2
11,1,"m",24,0.064,270,"nach unten","nach unten",1,0.230151827268,2.46855623537,4,2
11,1,"m",24,0.032,90,"nach oben","nach unten",0,-0.437521934844,2.7269416884,2,2
11,1,"m",24,0.032,270,"nach unten","nach oben",0,-0.375020981155,2.93574553186,2,2
11,1,"m",24,0.016,90,"nach oben","nach unten",0,0.0238193331807,6.56419030766,3,2
11,1,"m",24,0.016,270,"nach unten","nach unten",1,-0.484397650111,1.75131079846,2,2
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.960296025025,3.27749885794,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,0.730159456779,2.32651713855,5,3
11,1,"m",24,0.016,270,"nach unten","nach unten",1,-0.578149080644,2.20982271178,2,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.777767605097,2.44338896902,5,3
11,1,"m",24,0.064,270,"nach unten","nach unten",1,0.531731136034,2.6102424496,4,2
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.976165407797,2.63521787613,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,0.809506370642,2.62686033292,5,3
11,1,"m",24,0.032,270,"nach unten","nach oben",0,-0.648462653544,3.60277064171,1,1
11,1,"m",24,0.032,90,"nach oben","nach unten",0,-0.593774319066,2.60208701187,2,2
11,1,"m",24,0.016,270,"nach unten","nach unten",1,-0.601586938277,1.71792938755,1,1
11,1,"m",24,0.016,270,"nach unten","nach unten",1,-0.593774319066,1.80105441321,2,2
11,1,"m",24,0.256,90,"nach oben","nach oben",1,1,2.67694046935,5,3
11,1,"m",24,0.016,90,"nach oben","nach oben",1,-0.507835507744,2.12641377602,2,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.888883802548,2.60187207428,5,3
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.865079728389,1.71768461535,5,3
11,1,"m",24,0.064,90,"nach oben","nach oben",1,-0.375020981155,2.30157571706,2,2
11,1,"m",24,0.032,90,"nach oben","nach oben",1,-0.367208361944,1.57589317794,2,2
11,1,"m",24,0.032,270,"nach unten","nach oben",0,-0.375020981155,1.63416404036,2,2
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,2.48532842463,5,3
11,1,"m",24,0.064,90,"nach oben","nach unten",0,-0.132829785611,2.10132606866,3,2
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,3.56138681579,5,3
11,1,"m",24,0.016,90,"nach oben","nach unten",0,0.579369802396,2.07637085267,4,2
11,1,"m",24,0.016,270,"nach unten","nach unten",1,-0.648462653544,9.90068087094,1,1
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,2.25989129933,5,3
11,1,"m",24,0.064,90,"nach oben","nach unten",0,0.47618829633,1.92620551113,4,2
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.936491950866,2.21010405546,5,3
11,1,"m",24,0.016,90,"nach oben","nach oben",1,-0.156267643244,1.91787972734,3,2
11,1,"m",24,0.032,90,"nach oben","nach oben",1,-0.304707408255,2.56009398226,2,2
11,1,"m",24,0.016,270,"nach unten","nach oben",0,-0.320332646677,1.65928511118,2,2
11,1,"m",24,0.128,90,"nach oben","nach unten",0,-0.250019073777,2.51037731491,2,2
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,2.10157725691,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,1.69266908851,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,1,2.47672707161,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,3.28581982969,5,3
11,1,"m",24,0.016,270,"nach unten","nach unten",1,0.18254367895,1.99295068883,3,2
11,1,"m",24,0.064,90,"nach oben","nach unten",0,-0.109391927977,1.92623213772,3,2
11,1,"m",24,0.016,90,"nach oben","nach unten",0,-0.367208361944,1.77633145814,2,2
11,1,"m",24,0.032,90,"nach oben","nach unten",0,-0.757839322499,1.76800503275,1,1
11,1,"m",24,0.064,270,"nach unten","nach unten",1,0.531731136034,2.07662268252,4,2
11,1,"m",24,0.016,270,"nach unten","nach unten",1,0.706324864576,1.85112428397,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,0.801571679255,2.3265925271,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,0.984100099184,1.83445378906,5,3
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.984100099184,2.87713493974,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.8333104448,2.23481449924,5,3
11,1,"m",24,0.064,270,"nach unten","nach oben",0,-0.156267643244,2.68522968166,3,2
11,1,"m",24,0.016,90,"nach oben","nach oben",1,0.174608987564,1.86811333563,3,2
11,1,"m",24,0.064,270,"nach unten","nach oben",0,-1.52590218967e-05,2.25986980557,3,2
11,1,"m",24,0.032,90,"nach oben","nach oben",1,-0.156267643244,1.94315061286,3,2
11,1,"m",24,0.032,270,"nach unten","nach oben",0,-0.156267643244,1.69265304839,3,2
11,1,"m",24,0.032,270,"nach unten","nach unten",1,-0.375020981155,3.09426007576,2,2
11,1,"m",24,0.064,270,"nach unten","nach unten",1,0.452384222171,2.11808895465,4,2
11,1,"m",24,0.064,270,"nach unten","nach unten",1,-0.0625162127108,2.24319963146,3,2
11,1,"m",24,0.064,90,"nach oben","nach oben",1,0.452384222171,3.23579519207,4,2
11,1,"m",24,0.032,270,"nach unten","nach oben",0,-0.250019073777,2.25151579118,2,2
11,1,"m",24,0.064,90,"nach oben","nach unten",0,-0.234393835355,2.21841219511,2,2
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.92855725948,2.1516785663,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,3.04394864082,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.984100099184,2.15141358354,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,2.176458945,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,1.60089426867,5,3
11,1,"m",24,0.016,90,"nach oben","nach unten",0,-0.531273365377,3.39425487876,2,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.952361333639,2.44339217704,5,3
11,1,"m",24,0.256,90,"nach oben","nach oben",1,1,1.85949433848,5,3
11,1,"m",24,0.032,270,"nach unten","nach oben",0,-0.234393835355,3.22747678674,2,2
11,1,"m",24,0.128,270,"nach unten","nach unten",1,0.650782024872,2.91073289225,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,1,2.41839557755,5,3
11,1,"m",24,0.032,90,"nach oben","nach oben",1,-0.0390783550774,1.93458230249,3,2
11,1,"m",24,0.016,90,"nach oben","nach oben",1,-0.375020981155,1.82613442132,2,2
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,2.35161254517,5,3
11,1,"m",24,0.064,270,"nach unten","nach unten",1,0.6349126421,2.30543753593,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.936491950866,2.01797231091,5,3
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.976165407797,1.78433515635,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.952361333639,1.60926143596,5,3
11,1,"m",24,0.032,270,"nach unten","nach oben",0,0.452384222171,1.95124798536,4,2
11,1,"m",24,0.032,90,"nach oben","nach oben",1,0.373006790265,1.64286484211,4,2
11,1,"m",24,0.016,270,"nach unten","nach oben",0,0.206347753109,1.67599249836,4,2
11,1,"m",24,0.032,270,"nach unten","nach unten",1,-1,2.33519644654,1,1
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.936491950866,2.42669698035,5,3
11,1,"m",24,0.032,90,"nach oben","nach oben",1,0.436514839399,1.9095725501,4,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.309529259174,1.60091255441,4,2
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,2.39333385517,5,3
11,1,"m",24,0.016,270,"nach unten","nach unten",1,0.357137407492,1.84280395382,4,2
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.984100099184,2.01794985474,5,3
11,1,"m",24,0.016,90,"nach oben","nach oben",1,-0.375020981155,2.46841764875,2,2
11,1,"m",24,0.064,270,"nach unten","nach unten",1,1,2.92719358241,5,3
11,1,"m",24,0.016,270,"nach unten","nach unten",1,-0.0234531166552,1.7677403708,3,2
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.880949111162,2.21814657075,5,3
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.952361333639,1.7009958347,5,3
11,1,"m",24,0.032,90,"nach oben","nach oben",1,0.984100099184,1.78443396347,5,3
11,1,"m",24,0.256,90,"nach oben","nach oben",1,1,3.96147548557,5,3
11,1,"m",24,0.064,90,"nach oben","nach oben",1,0.396810864424,1.85947765676,4,2
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,2.36832314037,5,3
11,1,"m",24,0.016,90,"nach oben","nach unten",0,0.198413061723,1.93455567589,3,2
11,1,"m",24,0.064,270,"nach unten","nach unten",1,0.547600518807,2.05163699031,4,2
11,1,"m",24,0.064,90,"nach oben","nach unten",0,0.880949111162,1.70097979458,5,3
11,1,"m",24,0.016,90,"nach oben","nach unten",0,-0.117204547189,2.91915812477,3,2
11,1,"m",24,0.032,270,"nach unten","nach oben",0,-0.617212176699,2.08495103273,1,1
11,1,"m",24,0.064,90,"nach oben","nach unten",0,-0.804715037766,3.39453750565,1,1
11,1,"m",24,0.016,270,"nach unten","nach unten",1,-0.460959792477,2.135036302,2,2
11,1,"m",24,0.064,90,"nach oben","nach unten",0,-0.257831692988,1.66767569704,2,2
11,1,"m",24,0.064,270,"nach unten","nach unten",1,-0.367208361944,2.00155075863,2,2
11,1,"m",24,0.064,270,"nach unten","nach unten",1,-0.367208361944,2.06801523426,2,2
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,2.0345994975,5,3
11,1,"m",24,0.032,270,"nach unten","nach unten",1,0.452384222171,1.74273382643,4,2
11,1,"m",24,0.256,270,"nach unten","nach unten",1,0.984100099184,1.98457165185,5,3
11,1,"m",24,0.016,90,"nach oben","nach unten",0,0.984100099184,1.575927183,5,3
11,1,"m",24,0.032,90,"nach oben","nach unten",0,0.523796444648,1.44266427647,4,2
11,1,"m",24,0.032,270,"nach unten","nach unten",1,0.507927061875,1.58446469634,4,2
11,1,"m",24,0.128,270,"nach unten","nach unten",1,0.952361333639,1.94288113887,5,3
11,1,"m",24,0.032,90,"nach oben","nach unten",0,-1.52590218967e-05,1.8011063832,3,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.984100099184,2.75224882458,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,2.19309671806,5,3
11,1,"m",24,0.016,90,"nach oben","nach unten",0,0.103166247044,1.88450344927,3,2
11,1,"m",24,0.064,270,"nach unten","nach unten",1,0.547600518807,2.68551295015,4,2
11,1,"m",24,0.032,90,"nach oben","nach unten",0,0.126970321202,1.70097786977,3,2
11,1,"m",24,0.064,90,"nach oben","nach oben",1,0.269825284199,2.94405495473,4,2
11,1,"m",24,0.016,90,"nach oben","nach oben",1,0.206347753109,1.69265818123,4,2
11,1,"m",24,0.032,270,"nach unten","nach unten",1,-0.367208361944,8.4322648262,2,2
11,1,"m",24,0.032,90,"nach oben","nach unten",0,-0.375020981155,1.88448195551,2,2
11,1,"m",24,0.128,90,"nach oben","nach unten",0,-0.437521934844,2.21006203035,2,2
11,1,"m",24,0.016,270,"nach unten","nach unten",1,-0.664087891966,2.47698178869,1,1
11,1,"m",24,0.064,90,"nach oben","nach unten",0,0.626977950713,2.43505356116,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,2.05993197707,5,3
11,1,"m",24,0.064,270,"nach unten","nach unten",1,1,1.64261204985,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,0.960296025025,1.95122328358,5,3
11,1,"m",24,0.064,90,"nach oben","nach unten",0,0.960296025025,1.55086129019,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,0.92855725948,1.85967879984,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,0.92855725948,1.52575048505,5,3
11,1,"m",24,0.032,270,"nach unten","nach unten",1,0.222217135882,1.99295582166,4,2
11,1,"m",24,0.064,90,"nach oben","nach oben",1,1,3.02722521353,5,3
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.960296025025,1.54251433345,5,3
11,1,"m",24,0.016,90,"nach oben","nach oben",1,0.984100099184,1.77608957315,5,3
11,1,"m",24,0.016,270,"nach unten","nach unten",1,0.301594567788,3.13571415739,4,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.952361333639,2.10966083491,5,3
11,1,"m",24,0.032,270,"nach unten","nach oben",0,0.460318913558,1.76770989457,4,2
11,1,"m",24,0.016,90,"nach oben","nach oben",1,0.428580148013,1.74299977159,4,2
11,1,"m",24,0.016,270,"nach unten","nach oben",0,0.460318913558,1.9512396445,4,2
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,3.71983078317,5,3
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.984100099184,2.43504746592,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,2.43491144572,5,3
11,1,"m",24,0.032,90,"nach oben","nach oben",1,-0.320332646677,3.43599672012,2,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,1,3.88639201279,5,3
11,1,"m",24,0.016,270,"nach unten","nach oben",0,0.555535210193,2.72697537264,4,2
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,2.78562285704,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,1,2.99381011836,5,3
11,1,"m",24,0.064,270,"nach unten","nach oben",0,0.563469901579,2.23484850429,4,2
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,3.94499715127,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,1.75107661274,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,1.60921074919,5,3
11,1,"m",24,0.032,270,"nach unten","nach unten",1,0.706324864576,2.11365482435,5,3
11,1,"m",24,0.064,270,"nach unten","nach oben",0,0.825375753414,2.82707084343,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.952361333639,2.05993454349,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,0.936491950866,2.318251024,5,3
11,1,"m",24,0.256,90,"nach oben","nach oben",1,1,2.41002391902,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,3.02717580996,5,3
11,1,"m",24,0.256,90,"nach oben","nach oben",1,1,2.38498818164,5,3
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,2.04300323625,5,3
11,1,"m",24,0.064,270,"nach unten","nach unten",1,1,1.4590794127,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,1.57588323307,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,1.56756065731,5,3
11,1,"m",24,0.064,90,"nach oben","nach oben",1,-0.0468909742885,3.09399701782,3,2
11,1,"m",24,0.032,90,"nach oben","nach oben",1,-0.0234531166552,1.70939379902,3,2
11,1,"m",24,0.032,90,"nach oben","nach oben",1,-0.0234531166552,1.67586866864,3,2
11,1,"m",24,0.128,270,"nach unten","nach unten",1,0.626977950713,2.25156230752,5,3
11,1,"m",24,0.064,270,"nach unten","nach oben",0,-0.468772411688,3.71124707428,2,2
11,1,"m",24,0.016,90,"nach oben","nach unten",0,-1,2.8606235628,1,1
11,1,"m",24,0.016,270,"nach unten","nach unten",1,-0.398458838788,2.35189805927,2,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.952361333639,2.63522397138,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.714290074006,1.90955650998,5,3
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.984100099184,1.93456241274,5,3
11,1,"m",24,0.016,270,"nach unten","nach oben",0,0.555535210193,1.99294427278,4,2
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,2.66884502166,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,2.00967347452,5,3
11,1,"m",24,0.064,90,"nach oben","nach oben",1,0.825375753414,4.32845382242,5,3
11,1,"m",24,0.064,270,"nach unten","nach unten",1,1,2.67692731645,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,1.78446315649,5,3
11,1,"m",24,0.064,270,"nach unten","nach unten",1,1,1.67599185675,5,3
11,1,"m",24,0.016,90,"nach oben","nach unten",0,-0.367208361944,3.83635133505,2,2
11,1,"m",24,0.256,90,"nach oben","nach oben",1,1,2.96911186507,5,3
11,1,"m",24,0.064,270,"nach unten","nach oben",0,-0.0390783550774,2.40165033569,3,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.373006790265,2.15168049111,4,2
11,1,"m",24,0.128,90,"nach oben","nach oben",1,0.984100099184,2.90217324354,5,3
11,1,"m",24,0.016,90,"nach oben","nach oben",1,0.730159456779,2.35997939166,5,3
11,1,"m",24,0.128,270,"nach unten","nach unten",1,1,3.502712384,5,3
11,1,"m",24,0.032,270,"nach unten","nach unten",1,0.309529259174,2.02622302694,4,2
11,1,"m",24,0.016,270,"nach unten","nach unten",1,-0.554711223011,2.39334123363,2,2
11,1,"m",24,0.256,90,"nach oben","nach oben",1,0.976165407797,2.19314612163,5,3
11,1,"m",24,0.016,270,"nach unten","nach oben",0,0.460318913558,1.96792842514,4,2
11,1,"m",24,0.064,90,"nach oben","nach oben",1,0.523796444648,4.98768311399,4,2
11,1,"m",24,0.256,270,"nach unten","nach unten",1,1,2.84375417043,5,3
11,1,"m",24,0.032,270,"nach unten","nach unten",1,0.611108567941,2.33495391995,5,3
11,1,"m",24,0.032,90,"nach oben","nach oben",1,0.333333333333,2.98554272061,4,2
11,1,"m",24,0.032,90,"nach oben","nach oben",1,-0.140642404822,2.21816421488,3,2
11,1,"m",24,0.256,90,"nach oben","nach oben",1,1,2.89380800107,5,3
11,1,"m",24,0.032,270,"nach unten","nach oben",0,0.0714274814984,2.03460142231,3,2
11,1,"m",24,0.032,270,"nach unten","nach oben",0,-1.52590218967e-05,1.86807740576,3,2
11,1,"m",24,0.064,90,"nach oben","nach oben",1,-1.52590218967e-05,1.4093014721,3,2
11,1,"m",24,0.032,270,"nach unten","nach oben",0,-0.343770504311,1.86784386164,2,2
11,1,"m",24,0.032,90,"nach oben","nach unten",0,-0.804715037766,2.31850381626,1,1
11,1,"m",24,0.016,90,"nach oben","nach oben",1,-0.203143358511,2.91907182893,2,2
11,1,"m",24,0.032,90,"nach oben","nach oben",1,-0.203143358511,1.7010096292,2,2
11,1,"m",24,0.016,90,"nach oben","nach oben",1,-0.179705500877,1.6843131493,3,2
